products_May-18_05-59-13PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,0c8a6974-fb9b-4d07-a01e-bc4045dad149,,,,,,SQ5840445,Length,1/2,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,95476548-d064-4fef-a7e1-542d79098f82,,,,,,SQ4236832,Length,3/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,abed2963-5889-4e97-aac0-62acc9c40943,,,,,,SQ3326004,Length,1,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
5f45741994a314193ae62356,318fd35d-78d1-462d-ba5e-1f5a5bf75991,PHYSICAL,imported-products,polka-dot-fabric-by-art-gallery-fabric-daring-dot-navy-polka-dot-100-cotton-fabric-by-the-yard-home-decor-fabric-navy-blue-white,Polka Dot Fabric by Art Gallery Fabric - Daring Dot Navy Polka Dot - 100% Cotton Fabric By The Yard - Home Decor Fabric - Navy Blue White,"<p>Navy Large Polka Dot rt Gallery Fabrics<br><br>Pure Solids collection in the shade in Daring Dot<br><br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ0061630,Length,1/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387819583-8ACNP4AMYDNL11KCRV95/ke17ZwdGBToddI8pDm48kAf-OpKpNsh_OjjU8JOdDKBZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzAFzFJoCInLPKyj9AG8yKe7-Q2aFvP177fkO9TY_-rz5WoqqTEZpmj4yDEOdwKV68/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387819979-3OQYI1JHPVK6C3HJF2SQ/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,4fc1076a-3faf-4330-8361-e2039a5d94fb,,,,,,SQ7733205,Length,1/2,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,59ec99f9-cfca-4457-a9fe-d08934ea280d,,,,,,SQ8760545,Length,3/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,e954e178-9e41-4350-9c82-f7dcdf92aeb8,,,,,,SQ0747783,Length,1,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
5f45741994a314193ae62300,82530a91-c3cd-47ab-bb83-64d9961d8b1a,PHYSICAL,imported-products,quick-ship-100-cotton-fabric-by-the-yard-art-gallery-fabric-gaia-eventide,Quick Ship 100% Cotton Fabric By The Yard Art Gallery Fabric Gaia Eventide,"<p>Art Gallery Fabrics in the shade/pattern Gaia Eventide designed by Katarina Roccella Earthen Collection<br><br>100% premium cotton with silky high end texture and feel<br><br>Fabric by the Yard is cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>Inspired by the nature that surrounds and inspires us daily, this group of fabrics is an ode to life on our beautiful planet, painted in earthy tones, enriched with imprinted textures. DESIGNED BY KATARINA ROCCELLA<br><br>Great for quilting, apparel sewing, embroidery, crafting, children's apparel & crafts, space projects, ect. <br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ7406764,Length,1/4,,,,,,,,,,,6,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387803779-HR7NN3I3KV4O6O57X3V9/ke17ZwdGBToddI8pDm48kE1q09BU_tXerNj00TJgs397gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UcgDo8v4eHpuSeynIfQsvtBhvLeRRMfV69VRvu9v9NjStNpR-oeFwj2Ae_lbqFbpxA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387805279-AU818HYHXVFYPZNNO0QN/ke17ZwdGBToddI8pDm48kL9zgkDGtXBDe-HrJ3uAGXBZw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Xj1nVWs2aaTtWBneO2WM-tho8yEEpeODwtZ7OcjCOHxG08GBFkpwtyd2j6Ze7Z5uQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387806082-2CVKXV4ESKG6QP3W4N7C/ke17ZwdGBToddI8pDm48kAIfcJFZGpKtNVBALNrbl4R7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UdlhlfMoa8Y1wWYxdMje9fFpVIGjtp1XTfRmqZtrwLZf2UGDRv25SZiBt7ZrLzpCiQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387806981-CCJR65OUQVMW35PUNWSR/ke17ZwdGBToddI8pDm48kHlaWrS2GqqsBQ-2TmGMQm97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1URX7j7UtMfGcwJ2gMV7cQO7XW25Zezqv9kKFP_lfOx2IZzUG1zQTZ017Qc4TEVM0WQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387807383-HCIZOCDPUBV58H8XJBNM/ke17ZwdGBToddI8pDm48kFS9t-x1en4zZadEpeeuQ-57gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0geeCvn1f36QDdcifB7yxGgHVauGNlDKVQIJZUXVMIFPwazUgzPfQTTK1nQ-c6h3cg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387807783-23F49D2XLU6X3R9KTVD3/ke17ZwdGBToddI8pDm48kOfE5bDmynFFPS39DVYlHBN7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UTk3BmGLPrJSJBwmiAWyNSS56Y9rrc-3YHYotI03PCPMl_ZyxmVwDHX_BLq1V-e4VA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387808183-EUN4BOV1DB28RJHZUAN2/ke17ZwdGBToddI8pDm48kP6L4PriKBxZ7NbKN6KfrU97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5d4_3UX1N2uzaoWb8YZJ4SHZdtep9UXztEcDlfqZXWTeA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387808683-E0DAQ9UN53RTLU9S2CHK/ke17ZwdGBToddI8pDm48kODHYtmXU_kbEtPmSzPwEaZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0gycmlYrUNOm5FlGNDjMZJiGv6Ezbo3r_isKH6mrGJmnDD5B2oendVrpFgZO0915cg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387809033-JKGFHSW7Z1CND4R44Z9U/ke17ZwdGBToddI8pDm48kJK4Mm1kch8SFO9ZNkN1NT97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmFk_H6M1tkD9NpL7mXac0oVSXdFfjxR5AjcLwGSebOiGBsFzzcw3xKxvyC_6CFFG_/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387809044-ML3HLMJ2I8W99SHG7BZM/ke17ZwdGBToddI8pDm48kN364l8Grj1AMYzSglFMdLtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIisxNoT6OTfIu1n5lMFG46Oh-M-DpqEs14SuqEn5qkMgKMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,59a802e2-230a-46a9-9f94-e799d9f25e13,,,,,,SQ8337288,Length,1/2,,,,,,,,,,,6,0,No,0,,,0,0,0,0,,
,d3b2fe42-35e8-4a53-a79e-6a145f73f0e4,,,,,,SQ1557570,Length,3/4,,,,,,,,,,,6,0,No,0,,,0,0,0,0,,
,e101aceb-3990-4ca2-adda-20c5d87b2dd0,,,,,,SQ6754600,Length,1,,,,,,,,,,,6,0,No,0,,,0,0,0,0,,
5f45741a94a314193ae62f21,41f9d1d9-e2cf-459b-a3f6-9adc99489744,PHYSICAL,imported-products,quick-ship-100-cotton-fabric-by-the-yard-fields-of-alsike-by-art-gallery-fabrics-watercolor-floral-print-decor-apparel-sewing-quilting,Quick Ship 100% Cotton Fabric By The Yard Fields of Alsike by Art Gallery Fabrics Watercolor Floral Print Decor Apparel Sewing Quilting,"<p>Art Gallery Fabrics<br><br>Pure Solids collection in the shade in Fields of Alsike<br><br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>The beauty of nature’s desert sunsets are glowing through in our Terra Kotta collection. This group of soft, minimalist prints, were created to bring the modern quilter in you with golden hues, and buttered neutrals painted with rough edges and expressive brushstrokes.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ0606030,Length,1/4,,,,,,,,,,,6,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388267181-AK3ANEZ51UXYXKBMGSHG/ke17ZwdGBToddI8pDm48kLLBiIx-bceFzMCOpJXyfJBZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVGPMtkG0HPOzT4ThDzDByyR6eieMVQM2v68qAgFyjEHY5q2hbB8q_QdPWxiV22rtkQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388267881-UZ4JG9D3EHR8ZIE4G5XE/ke17ZwdGBToddI8pDm48kPLULNgUYV7JtnNDp9NkQoF7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UUz5Jxd9JmdciO8hI5hNIOhyUUconX0uMV-YB1kLTbKO1trlVMuTSyYUsJBPcSHLtA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388268078-NQR9P4TRDV94DRT8RLQA/ke17ZwdGBToddI8pDm48kK9jeaUXRU4En02q7izGO8t7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UeiLOsHH0PZIW63keBiAdGPaG7QtkMdwxALFwV4mTUCVYrxLITOJpYWHP6NvgO6lLg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388268430-K9SDIAOT3MFBS69D8OT2/ke17ZwdGBToddI8pDm48kOKTLeTXQONKz1QAZz6jPeB7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1URCc1k5BE7JyBvsK_zgqD57kERyHehnQqOCZKWpLJYKZ543e4g4lxtjixDVTOADfdA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388268587-AX5VG060QH0QAI6XLWRI/ke17ZwdGBToddI8pDm48kNKMmlKnVOVGHRHYjtDdXG97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UWz3yNnp0mXe7pc1ecw73KEH09oKVzj7XRb6d6w-Zj3ugTU3Ng5xImScJXtkc2STmw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388269130-0YM21WST2MPVEP398MJX/ke17ZwdGBToddI8pDm48kL-PDEV0kc4nkv6ZO74dbct7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UfdVC79UZfxPkMeg9HFyXpQQifYSi4HMBv5Z68sTGDeU_XaCZ2eR_PUwOvzfpR6u4g/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388269386-2TNW8LTH6OZ7QW49YISJ/ke17ZwdGBToddI8pDm48kDnjY6VROwzTenY5XAPm-4h7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0q7uY_gEAXjzYg1fYWS2heTSLUyv4cAE_AZYRr3M5dv2DV-xe7ayEnMHl7X0Bq0IKg/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388269684-W3TTFPJ0GK34CHC07C6N/ke17ZwdGBToddI8pDm48kAJN0nmRQyK3w4ZmzAScEYV7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UdtRE8DN4CpRZIJn1h5cbnKtGFytB0tf124o7-ujpXc-6BJLxmzJbVlpQjp26vLk7A/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388270482-XO1KGWOTJWV6DYEVR16N/ke17ZwdGBToddI8pDm48kOfE5bDmynFFPS39DVYlHBN7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UTk3BmGLPrJSJBwmiAWyNSS56Y9rrc-3YHYotI03PCPMl_ZyxmVwDHX_BLq1V-e4VA/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598388271979-N8ENU5S48RWLZGVKPLV3/ke17ZwdGBToddI8pDm48kGcdkOB1bmc_e53QDB8K2HtZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIlWk9S15MEC5FJu1qyQZlQ30M4ogUCLKPSP6EZI8y-v4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,64e314e3-ab01-4d7a-bb49-45db6bb1a69d,,,,,,SQ8624626,Length,1/2,,,,,,,,,,,6,0,No,0,,,0,0,0,0,,
,322027ae-2d77-4132-b0cd-03d3fbe90a72,,,,,,SQ3663112,Length,3/4,,,,,,,,,,,6,0,No,0,,,0,0,0,0,,
,945d07ed-30f5-4b36-a30c-169da425f9f5,,,,,,SQ5681843,Length,1,,,,,,,,,,,6,0,No,0,,,0,0,0,0,,
5f45741994a314193ae62490,6bad35c4-b354-430a-9d5e-39152dc3c978,PHYSICAL,imported-products,quick-ship-charcoal-cotton-fabric-by-the-yard-riley-blake-confetti-cottons,Quick Ship Charcoal Cotton Fabric by the Yard Riley Blake Confetti Cottons,"<p>Quick Ship Fabric - Ready to ship with 1 day processing and 2 day shipping through USPS<br><br>Riley Blake - Confetti Cottons Riley Charcoal (darker warm toned gray)<br><br>100% premium cotton with silky high end quilting texture.<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.</p>",SQ2332481,Length,1/2,,,,,,,,,,,4,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387861280-PQDK76ZDIDDHYTFHFTYN/ke17ZwdGBToddI8pDm48kGDpvalPb1SqHoCn1hwN0Y57gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmQPoRzxSr1hzN-vPBHt7YyLLXgctAyUJRqJUUGWVDK_ZzIgvsybGcZEPqUYiXY8im/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387861482-58FRYMFU01Y9WIMAFT10/ke17ZwdGBToddI8pDm48kNu93_l1Rc0JoXikXAEKHf17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmDJyaVitQ06bkWUY0OMxkmN-bdz7wg8la12Me-ub45vBE5029s6uMXtkNCzVgxK8m/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387862880-2GQ36Z196UHN9NC8XBEY/ke17ZwdGBToddI8pDm48kPZzqoOsrnTUuyH0BdVQNiJZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIwIHlSx6aPOWkfVQHWGOS4FrClBum_AykyV3fUogXfV0KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387863579-GN2VO7M08IQJ5IG15IT4/ke17ZwdGBToddI8pDm48kJK4Mm1kch8SFO9ZNkN1NT97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmFk_H6M1tkD9NpL7mXac0oVSXdFfjxR5AjcLwGSebOiGBsFzzcw3xKxvyC_6CFFG_/image-asset.jpeg
,65d856b6-f84b-49c6-8718-7a96a2435d5b,,,,,,SQ0883103,Length,1,,,,,,,,,,,4,0,No,0,,,0,0,0,0,,
5f45741994a314193ae62205,70dff707-31df-42f0-ad58-4c86b08f60cf,PHYSICAL,imported-products,quick-ship-floral-100-cotton-fabric-by-the-yard-peach-cobbler-art-gallery-home-decor-fabric-pink-floral-fabric-cream-baby-toddler-kid-quilt,Quick Ship Floral 100% Cotton Fabric by the Yard Peach Cobbler Art Gallery Home Decor Fabric Pink Floral Fabric Cream Baby Toddler Kid quilt,"<p>Art Gallery Fabrics in the shade in Peach Cobbler <br>100% premium cotton<br><br>Cut off of the bolt continuously or by requested measurement if needed. Please direct message me with cut requests.<br><br>Fabric by the yard, art gallery fabrics, great for crafting, quilting, embroidery, apparel sewing, ect.<br>Limited stock color for 2020.<br><br>Great for quilting, apparel sewing, embroidery, crafting, ect.<br><br>This fabric is OEKO-TEX certified meaning only safe inks are used for the health of your skin and the planet.</p>",SQ0326708,Length,1/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,Yes,https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387764780-QV3W7WBAHTG5BQOZIUD0/ke17ZwdGBToddI8pDm48kPyUpcrax1-Hrwic-6W0EjtZw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7Xj1nVWs2aaTtWBneO2WM-t0j_2wuPSGelLW3RrgnLeVT1whHHhArqXatxZTMjdg0g/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387764979-P9F4D9ENU5V9256H8NXY/ke17ZwdGBToddI8pDm48kM96mnLjJlDONYfwUJY6YLBZw-zPPgdn4jUwVcJE1ZvWEtT5uBSRWt4vQZAgTJucoTqqXjS3CfNDSuuf31e0tVE4h17n65qIE1O5WzcasHLITXhWPIYtJVcfI3HCPZhMeCnnMmdGTM-FVWG-7MqDoS0/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387765284-IFQKSG8LH10I1QD2JC79/ke17ZwdGBToddI8pDm48kAIfcJFZGpKtNVBALNrbl4R7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UdlhlfMoa8Y1wWYxdMje9fFpVIGjtp1XTfRmqZtrwLZf2UGDRv25SZiBt7ZrLzpCiQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387765392-5OVGMUPA8CU99BV8XWXE/ke17ZwdGBToddI8pDm48kAIfcJFZGpKtNVBALNrbl4R7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UdlhlfMoa8Y1wWYxdMje9fFpVIGjtp1XTfRmqZtrwLZf2UGDRv25SZiBt7ZrLzpCiQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387765844-1TOT1RZQW4FVEONLIWV4/ke17ZwdGBToddI8pDm48kKDD9K8EWjxZpuR9yHkNE4V7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0jRb3i7UjwNNySrgFE_nWavTQzA2ahqAmkdz52KBMJ8uLGt_Pq0peEvgS3RKfmm4cw/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387766081-97NJ8FCBMH5YX15XP9R2/ke17ZwdGBToddI8pDm48kAIfcJFZGpKtNVBALNrbl4R7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UdlhlfMoa8Y1wWYxdMje9fFpVIGjtp1XTfRmqZtrwLZf2UGDRv25SZiBt7ZrLzpCiQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387766180-3PHK1J8L28RYQE2UFSHC/ke17ZwdGBToddI8pDm48kAIfcJFZGpKtNVBALNrbl4R7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UdlhlfMoa8Y1wWYxdMje9fFpVIGjtp1XTfRmqZtrwLZf2UGDRv25SZiBt7ZrLzpCiQ/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387766488-P1OSJRBI49LFOX6WYD2R/ke17ZwdGBToddI8pDm48kIludlOOznwbM34C3Te2Emt7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmyh-8_5GJNvrfz4o4yOfLS62vULoTNwIbh516_FzsY8kf0p0etymbBUeSgL_OSvs5/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387767880-VVHI3TS00YCQM546WUSE/ke17ZwdGBToddI8pDm48kB3ltaYW70VnhMh-G-qy98IUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2wYaGG87xwZpr67o-42zQf-TzBTmV1_ZJgVBBbbP7fxKhHAH51QaxKq4KdVMVBxpG/image-asset.jpeg https://images.squarespace-cdn.com/content/v1/5f4005a8d7146f58de2916d1/1598387768679-JPSWP3DU5A331J245SPO/ke17ZwdGBToddI8pDm48kNzSEsmpTnwaQzjehUPAggFZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIhGlVG2CZDyQv1l1wtBFTU0WT3ev-O6ehJ34Y2Bi_9O4KMshLAGzx4R3EDFOm1kBS/image-asset.jpeg
,3493634d-799c-47ed-972a-a01b7517d4cc,,,,,,SQ6613382,Length,1/2,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,f78986db-deaf-412c-9adf-1d2c9c45d8e9,,,,,,SQ7410084,Length,3/4,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
,8a68bfad-3e2a-4e15-a76e-0774df4cdb6f,,,,,,SQ7173367,Length,1,,,,,,,,,,,5.6,0,No,0,,,0,0,0,0,,
